SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW
28-JAN-2022,11,26322,27829,24183,1087,6527,0,13080,0,390,-517,-1020,877,54,0,409,693
28-JAN-2022,12,27449,28953,25225,1118,6527,0,13080,0,387,-517,-1027,876,67,0,386,693
28-JAN-2022,13,30236,31411,27826,1141,6527,0,13080,0,58,-517,-1028,575,220,0,379,693
28-JAN-2022,14,32866,33992,30252,1163,6527,0,13080,0,9,-517,-1020,537,180,53,382,693
28-JAN-2022,15,35741,36819,32903,1266,6527,0,13080,0,12,-466,-737,336,41,8,836,693
28-JAN-2022,16,37245,38319,34197,1368,6527,2,13080,0,11,-463,-696,336,51,0,857,693
28-JAN-2022,17,38486,39172,35412,1464,6527,118,13080,0,8,-78,90,372,190,0,968,693
28-JAN-2022,18,39128,39795,36076,1560,6527,382,13080,0,5,-62,130,374,229,0,972,693
28-JAN-2022,19,40009,40774,36948,1686,6527,834,13080,0,3,-162,-310,702,218,0,983,693
28-JAN-2022,20,40125,40899,36973,1812,6527,1080,13080,0,7,-167,-358,749,136,4,983,693
28-JAN-2022,21,39636,40748,36505,1951,6527,1350,13080,0,8,-504,-983,1053,262,78,998,693
28-JAN-2022,22,39257,40381,36191,2089,6527,1910,13080,0,7,-517,-1024,1055,378,25,999,693
28-JAN-2022,23,38805,39926,35724,2224,6527,2190,13080,0,4,-517,-952,1056,346,146,966,693
28-JAN-2022,24,38136,39257,35106,2359,6527,2260,13080,0,4,-517,-944,1054,340,202,963,693
28-JAN-2022,25,37953,39047,34936,2503,6527,2460,13080,0,7,-487,-846,1055,340,308,558,693
28-JAN-2022,26,37720,38813,34729,2646,6527,2310,13080,0,7,-486,-838,1054,340,309,542,693
28-JAN-2022,27,37275,38148,34351,2745,6527,2270,13080,0,7,-266,-776,955,340,224,551,693
28-JAN-2022,28,36832,37697,33962,2843,6527,1850,13080,0,7,-258,-769,950,327,346,551,693
28-JAN-2022,29,36638,37752,33805,2948,6527,1490,13080,0,7,-507,-671,587,339,481,237,693
28-JAN-2022,30,36468,37592,33753,3053,6527,1030,13080,0,7,-517,-674,543,339,504,224,693
28-JAN-2022,31,36506,37632,33811,3107,6527,801,13080,0,9,-517,-1004,425,319,504,53,693
28-JAN-2022,32,37091,38217,34499,3161,6527,351,13080,0,10,-516,-1024,417,319,504,46,693
28-JAN-2022,33,38078,39203,35500,3215,6527,138,13080,0,8,-517,-932,331,319,454,84,693
28-JAN-2022,34,39460,40580,36777,3269,6527,6,13080,0,4,-516,-929,326,319,486,95,693
28-JAN-2022,35,40775,41893,37994,3326,6527,0,13080,0,1,-517,-1021,661,260,362,732,693
28-JAN-2022,36,40836,41954,38076,3383,6527,0,13080,0,1,-517,-1027,712,313,213,765,693
28-JAN-2022,37,40179,41304,37542,3452,6527,0,13080,0,8,-517,-1028,1053,305,178,953,693
28-JAN-2022,38,39188,40322,36607,3521,6527,0,13080,0,17,-517,-1028,1054,211,164,960,693
28-JAN-2022,39,38043,39170,35631,3599,6527,0,13080,0,10,-517,-1026,1055,297,304,930,693
28-JAN-2022,40,36482,37609,34198,3676,6527,0,13080,0,11,-516,-1026,1055,317,435,929,693
28-JAN-2022,41,34914,36040,32736,3713,6527,0,13080,0,10,-516,-1027,1054,278,405,1015,693
28-JAN-2022,42,33213,34336,31180,3750,6527,0,13080,0,7,-516,-1019,1054,182,351,1018,693
28-JAN-2022,43,31686,32690,29796,3771,6527,0,13080,0,5,-399,-721,1054,269,479,1000,693
28-JAN-2022,44,30095,31096,28359,3791,6527,0,13080,0,7,-394,-708,1054,290,504,999,693
28-JAN-2022,45,28166,29285,26573,3854,6527,0,13080,0,7,-512,-1006,1054,290,489,975,693
28-JAN-2022,46,26565,27689,25090,3917,6527,0,13080,0,8,-516,-1027,1055,244,362,973,693
28-JAN-2022,47,25183,26402,23752,3910,6527,0,13080,0,103,-516,-1028,566,273,303,866,693
28-JAN-2022,48,24058,25496,22711,3902,6527,0,13080,0,322,-516,-1028,499,230,203,862,693
29-JAN-2022,1,23612,25929,22343,3931,6527,0,13080,0,1201,-516,-1028,747,203,293,866,693
29-JAN-2022,2,24177,26404,22976,3959,6527,0,13080,0,1111,-516,-1028,750,300,443,866,693
29-JAN-2022,3,23688,26321,22525,3996,6527,0,13080,0,1517,-516,-1028,933,290,487,645,693
29-JAN-2022,4,22874,25552,21784,4032,6527,0,13080,0,1562,-516,-1028,936,194,384,632,664
29-JAN-2022,5,22132,24800,21107,4095,6527,0,13080,0,1553,-515,-1028,980,258,454,129,290
29-JAN-2022,6,21799,24458,20803,4157,6527,0,13080,0,1544,-515,-1028,981,167,383,105,213
29-JAN-2022,7,21090,23946,20105,4209,6527,0,13080,0,1588,-515,-1028,980,228,460,-153,-167
29-JAN-2022,8,20753,23627,19703,4261,6527,0,13080,0,1595,-515,-1028,980,150,392,-164,-245
29-JAN-2022,9,20347,23580,19282,4315,6527,0,13080,0,1580,-515,-1028,890,230,481,-538,-646
29-JAN-2022,10,20222,23461,19139,4369,6527,0,13080,0,1573,-515,-1028,885,132,475,-551,-665
29-JAN-2022,11,20362,23221,19217,4349,6527,0,13080,0,1564,-515,-1027,332,21,464,-180,-263
29-JAN-2022,12,20701,23443,19466,4329,6527,0,13080,0,1465,-516,-1028,303,117,450,-161,-184
29-JAN-2022,13,21977,24457,20578,4402,6527,0,13080,0,1364,-516,-1028,928,254,504,390,196
29-JAN-2022,14,23090,25160,21460,4474,6527,0,13080,0,954,-516,-1022,929,272,504,416,272
29-JAN-2022,15,24806,26045,22825,4495,6527,2,13080,0,189,-450,-836,482,272,504,578,646
29-JAN-2022,16,25630,26676,23365,4516,6527,1,13080,0,13,-433,-802,431,272,504,585,693
29-JAN-2022,17,27414,28027,24874,4493,6527,135,13080,0,13,287,-78,784,272,504,983,693
29-JAN-2022,18,28685,29298,25949,4469,6527,468,13080,0,13,336,-1,795,272,504,999,693
29-JAN-2022,19,29854,30467,27013,4636,6527,981,13080,0,13,499,926,1054,272,504,999,693
29-JAN-2022,20,30339,30952,27494,4803,6527,1300,13080,0,13,504,991,1055,272,504,999,693
29-JAN-2022,21,30615,31228,27858,4924,6527,1940,13080,0,13,504,991,1055,272,501,999,693
29-JAN-2022,22,30794,31407,28061,5044,6527,2200,13080,0,13,504,991,1055,272,399,999,693
29-JAN-2022,23,30697,31305,28045,5058,6527,2540,13080,0,8,504,991,1054,272,353,999,693
29-JAN-2022,24,30613,31220,28047,5072,6527,2610,13080,0,7,504,991,1055,272,327,1000,693
29-JAN-2022,25,30496,31103,27999,5036,6527,2770,13080,0,7,504,991,1054,272,182,999,693
29-JAN-2022,26,30160,30767,27722,5000,6527,2720,13080,0,7,504,990,1054,260,122,999,693
29-JAN-2022,27,29746,30353,27387,4975,6527,2340,13080,0,7,491,937,1054,136,11,1000,693
29-JAN-2022,28,29648,30254,27375,4949,6527,2060,13080,0,6,490,933,1055,21,0,999,693
29-JAN-2022,29,29209,29896,27052,4877,6527,1910,13080,0,4,450,902,1054,-83,0,999,693
29-JAN-2022,30,29068,29909,26936,4805,6527,1780,13080,0,4,449,900,1054,-237,0,999,693
29-JAN-2022,31,29502,30343,27368,4686,6527,1340,13080,0,4,503,927,796,-237,0,999,693
29-JAN-2022,32,30078,31104,27943,4566,6527,786,13080,0,4,505,924,771,-371,-51,999,693
29-JAN-2022,33,31376,32367,29093,4368,6527,257,13080,0,6,504,745,416,-360,-25,1018,693
29-JAN-2022,34,33132,34198,30709,4169,6527,18,13080,0,8,504,733,374,-314,-144,1019,693
29-JAN-2022,35,35445,36785,32681,3948,6527,0,13080,0,4,341,735,813,-440,-296,1019,693
29-JAN-2022,36,36283,37761,33438,3726,6527,0,13080,0,4,335,733,873,-456,-418,1019,693
29-JAN-2022,37,36266,37851,33456,3533,6527,0,13080,0,5,334,657,1041,-456,-524,1019,693
29-JAN-2022,38,35616,37207,32843,3340,6527,0,13080,0,7,334,660,1054,-456,-528,1019,693
29-JAN-2022,39,35075,36665,32334,3187,6527,0,13080,0,6,494,970,1054,-456,-528,1019,693
29-JAN-2022,40,34064,35658,31398,3034,6527,0,13080,0,11,500,981,1055,-456,-527,1019,693
29-JAN-2022,41,32806,34401,30226,2864,6527,0,13080,0,11,485,602,985,-456,-528,1019,693
29-JAN-2022,42,31913,33504,29432,2693,6527,0,13080,0,7,484,568,982,-456,-528,1019,693
29-JAN-2022,43,30790,32382,28356,2527,6527,0,13080,0,8,179,277,1054,-456,-528,1000,693
29-JAN-2022,44,29851,31443,27539,2361,6527,0,13080,0,6,166,248,1055,-456,-530,999,693
29-JAN-2022,45,28512,30216,26201,2234,6527,0,13080,0,7,-111,-82,1054,-456,-530,999,693
29-JAN-2022,46,27410,29130,25178,2106,6527,0,13080,0,8,-128,-108,1055,-456,-528,999,693
29-JAN-2022,47,26150,27835,24011,1928,6527,0,13080,0,6,-156,-209,1054,-456,-467,999,693
29-JAN-2022,48,25319,26993,23230,1749,6527,0,13080,0,10,-157,-189,1055,-456,-451,999,693
30-JAN-2022,1,25255,26638,23137,1606,6527,0,13080,0,12,78,733,1054,-456,-315,999,693
30-JAN-2022,2,25825,27062,23705,1463,6527,0,13080,0,18,90,799,1055,-456,-163,999,693
30-JAN-2022,3,25631,27176,23498,1336,6527,0,13080,0,436,388,888,1054,-456,-53,999,693
30-JAN-2022,4,25003,26705,22898,1209,6527,0,13080,0,547,400,892,1054,-456,-99,999,693
30-JAN-2022,5,24595,26204,22491,1106,6527,0,13080,0,543,501,802,1055,-456,-10,999,693
30-JAN-2022,6,24358,25875,22230,1002,6527,0,13080,0,481,505,797,1054,-436,0,999,693
30-JAN-2022,7,24032,25489,21911,890,6527,0,13080,0,542,438,842,1054,-315,0,999,693
30-JAN-2022,8,23665,25122,21519,777,6527,0,13080,0,539,435,849,1054,-318,0,999,693
30-JAN-2022,9,23400,24469,21278,708,6527,0,13080,0,287,435,982,1055,-182,0,999,693
30-JAN-2022,10,23328,24026,21193,639,6527,0,13080,0,22,435,991,1054,-76,0,999,693
30-JAN-2022,11,23462,24089,21346,585,6527,0,13080,0,8,503,991,1055,-19,0,999,693
30-JAN-2022,12,23878,24486,21677,531,6527,0,13080,0,8,505,984,1055,76,0,999,693
30-JAN-2022,13,24822,25430,22528,488,6527,0,13080,0,8,501,734,1054,129,0,999,693
30-JAN-2022,14,25479,26090,23143,444,6527,0,13080,0,11,501,712,1054,249,0,999,693
30-JAN-2022,15,26593,27202,24140,432,6527,0,13080,0,9,360,546,1054,177,0,999,693
30-JAN-2022,16,27677,28286,25129,420,6527,8,13080,0,9,355,546,1054,275,0,999,693
30-JAN-2022,17,29127,29732,26448,419,6527,317,13080,0,5,500,963,1055,309,0,999,693
30-JAN-2022,18,30064,30674,27278,417,6527,1230,13080,0,10,505,992,1054,400,65,999,693
30-JAN-2022,19,30938,31542,28080,491,6527,2220,13080,0,4,505,992,1054,402,71,999,693
30-JAN-2022,20,31175,31780,28245,564,6527,3130,13080,0,5,505,992,1054,402,178,999,693
30-JAN-2022,21,31399,32004,28377,680,6527,3850,13080,0,5,505,991,1055,402,218,999,693
30-JAN-2022,22,31226,31832,28212,795,6527,4490,13080,0,6,505,992,1055,402,300,999,693
30-JAN-2022,23,30810,31420,27833,1020,6527,4920,13080,0,10,505,992,1054,319,396,999,693
30-JAN-2022,24,30601,31208,27670,1244,6527,5050,13080,0,7,505,991,1054,229,422,999,693
30-JAN-2022,25,30800,31404,27925,1517,6527,5100,13080,0,4,505,992,1055,283,455,999,693
30-JAN-2022,26,30635,31239,27830,1789,6527,4980,13080,0,4,505,991,1054,235,504,999,693
30-JAN-2022,27,30298,30902,27543,1982,6527,4300,13080,0,4,505,982,1054,358,496,999,693
30-JAN-2022,28,30643,31246,27933,2175,6527,3680,13080,0,3,505,979,1053,387,449,999,693
30-JAN-2022,29,31001,31604,28393,2342,6527,2760,13080,0,3,336,881,1020,387,504,975,693
30-JAN-2022,30,31718,32325,29214,2509,6527,1950,13080,0,7,330,875,1020,348,504,975,693
30-JAN-2022,31,32761,33369,30241,2657,6527,1260,13080,0,8,55,882,931,273,504,884,693
30-JAN-2022,32,33756,34367,31368,2804,6527,603,13080,0,11,36,885,926,273,504,880,693
30-JAN-2022,33,35160,35772,32753,2924,6527,136,13080,0,12,478,985,36,273,504,982,693
30-JAN-2022,34,36877,37747,34402,3044,6527,7,13080,0,7,492,989,-263,273,504,985,693
30-JAN-2022,35,38602,39204,36002,3209,6527,0,13080,0,2,156,909,408,273,504,725,693
30-JAN-2022,36,39017,39621,36377,3374,6527,0,13080,0,4,139,857,561,273,504,714,693
30-JAN-2022,37,37970,38904,35436,3532,6527,2,13080,0,4,-330,-269,514,273,504,458,693
30-JAN-2022,38,36663,37624,34269,3689,6527,0,13080,0,4,-357,-362,520,273,496,450,693
30-JAN-2022,39,35241,36026,32932,3911,6527,0,13080,0,11,-174,-308,737,273,504,741,693
30-JAN-2022,40,33804,34581,31486,4132,6527,0,13080,0,9,-168,-291,737,273,504,752,693
30-JAN-2022,41,32993,33599,30529,4237,6527,0,13080,0,6,112,222,978,273,504,882,693
30-JAN-2022,42,31271,31878,29016,4341,6527,0,13080,0,7,128,251,1001,273,504,886,693
30-JAN-2022,43,29729,30442,27638,4464,6527,0,13080,0,9,-104,48,1055,273,504,962,693
30-JAN-2022,44,28095,28821,26082,4586,6527,0,13080,0,7,-119,9,1054,272,504,964,693
30-JAN-2022,45,26513,27479,24527,4590,6527,0,13080,0,13,-353,-889,1054,272,504,856,693
30-JAN-2022,46,24989,26012,23037,4594,6527,0,13080,0,61,-362,-953,1043,272,504,853,668
30-JAN-2022,47,23026,25106,21271,4663,6527,0,13080,0,1123,-357,-1023,725,273,504,821,356
30-JAN-2022,48,22120,24732,20558,4731,6527,0,13080,0,1655,-357,-1028,724,273,503,820,333
31-JAN-2022,1,21801,24547,20350,4763,6527,0,13080,0,1640,-506,-1027,738,273,427,839,541
31-JAN-2022,2,22514,25099,21151,4794,6527,0,13080,0,1474,-511,-1028,738,272,436,841,545
31-JAN-2022,3,22424,25164,21087,4797,6527,0,13080,0,1629,-511,-1028,991,272,492,972,266
31-JAN-2022,4,21858,24575,20551,4799,6527,0,13080,0,1606,-511,-1024,1016,272,407,976,205
31-JAN-2022,5,21493,24210,20211,4766,6527,0,13080,0,1615,-502,-885,1021,272,489,999,-138
31-JAN-2022,6,21135,23825,19833,4733,6527,0,13080,0,1589,-501,-868,1020,272,430,999,-205
31-JAN-2022,7,20991,23584,19659,4704,6527,0,13080,0,1580,-413,-599,973,272,490,998,-526
31-JAN-2022,8,20810,23405,19474,4675,6527,0,13080,0,1586,-409,-589,940,272,417,985,-535
31-JAN-2022,9,20507,23101,19211,4629,6527,0,13080,0,1486,-508,-890,477,272,496,275,-143
31-JAN-2022,10,20689,23105,19365,4583,6527,0,13080,0,1305,-511,-909,476,272,504,242,-64
31-JAN-2022,11,21781,24264,20374,4485,6527,0,13080,0,1396,-487,-850,306,272,504,817,313
31-JAN-2022,12,23053,25377,21520,4387,6527,0,13080,0,1239,-485,-839,292,272,487,845,382
31-JAN-2022,13,26254,27802,24485,4305,6527,0,13080,0,748,-200,-582,105,272,375,640,658
31-JAN-2022,14,29216,30473,27192,4222,6527,0,13080,0,468,-189,-545,102,266,401,633,693
31-JAN-2022,15,32665,33608,30321,4112,6527,0,13080,0,48,-198,174,-97,172,275,564,693
31-JAN-2022,16,34775,35694,32162,4002,6527,4,13080,0,16,-199,228,-104,240,218,563,693
31-JAN-2022,17,36153,36819,33417,3926,6527,216,13080,0,12,-54,422,208,226,82,912,693
31-JAN-2022,18,36602,37234,33799,3850,6527,827,13080,0,10,-22,435,227,162,103,926,693
31-JAN-2022,19,37079,37687,34160,3864,6527,1600,13080,0,8,149,420,689,45,12,807,693
31-JAN-2022,20,36882,37546,33858,3877,6527,2400,13080,0,8,154,418,745,-56,0,802,693
31-JAN-2022,21,36160,37026,33147,3934,6527,3100,13080,0,8,-43,388,397,-215,0,891,693
31-JAN-2022,22,35933,36910,32813,3990,6527,3760,13080,0,8,-52,383,403,-317,0,894,693
31-JAN-2022,23,35660,36720,32418,3945,6527,4240,13080,0,8,-3,295,637,-425,-24,921,693
31-JAN-2022,24,35551,36642,32297,3899,6527,4390,13080,0,7,0,289,638,-456,-28,922,693
31-JAN-2022,25,35724,36937,32451,3832,6527,4160,13080,0,7,-149,272,712,-456,-1,943,693
31-JAN-2022,26,35684,36965,32299,3764,6527,4040,13080,0,7,-153,269,716,-456,-65,943,693
31-JAN-2022,27,35689,36783,32317,3601,6527,3840,13080,0,7,243,184,585,-456,-31,997,693
31-JAN-2022,28,35707,36777,32380,3437,6527,3420,13080,0,7,265,185,502,-399,-64,999,693
31-JAN-2022,29,35744,36772,32481,3214,6527,2800,13080,0,7,145,437,-171,-249,-1,958,693
31-JAN-2022,30,36120,37013,32817,2990,6527,2260,13080,0,7,141,451,-172,-114,0,956,693
31-JAN-2022,31,37061,37869,33679,2699,6527,1530,13080,0,10,158,323,395,-160,-38,781,693
31-JAN-2022,32,38673,39360,35224,2408,6527,864,13080,0,10,158,323,502,-76,-1,775,693
31-JAN-2022,33,40127,40826,36573,2237,6527,229,13080,0,9,93,661,705,-90,0,1009,693
31-JAN-2022,34,41656,42281,38029,2066,6527,12,13080,0,7,92,692,721,-18,0,1018,693
31-JAN-2022,35,43435,44073,39638,2011,6527,0,13080,0,0,489,972,709,-38,0,924,693
31-JAN-2022,36,43585,44280,39784,1955,6527,4,13080,0,0,505,991,709,-95,0,920,693
31-JAN-2022,37,43123,43723,39441,2039,6527,0,13080,0,0,505,991,709,6,68,1016,693
31-JAN-2022,38,42359,42960,38833,2123,6527,0,13080,0,1,505,991,721,139,220,1019,693
31-JAN-2022,39,40880,41493,37537,2199,6527,0,13080,0,13,408,991,1053,181,371,1019,693
31-JAN-2022,40,39811,40417,36622,2275,6527,0,13080,0,6,404,984,1054,256,416,1019,693
31-JAN-2022,41,38459,39065,35460,2368,6527,0,13080,0,6,215,708,1055,297,490,1019,693
31-JAN-2022,42,36668,37274,33852,2460,6527,0,13080,0,6,208,687,1055,297,422,1019,693
31-JAN-2022,43,34793,35400,32156,2574,6527,0,13080,0,7,100,604,1054,297,467,987,693
31-JAN-2022,44,32646,33254,30290,2688,6527,0,13080,0,8,96,597,1055,297,357,985,693
31-JAN-2022,45,30383,30996,28227,2840,6527,0,13080,0,13,127,546,1031,297,426,890,693
31-JAN-2022,46,28166,28781,26309,2991,6527,0,13080,0,15,129,541,1027,296,504,886,693
31-JAN-2022,47,26007,26624,24393,3082,6527,0,13080,0,17,117,473,904,272,504,793,693
31-JAN-2022,48,24528,25187,23052,3173,6527,0,13080,0,59,12,445,903,272,504,789,693
01-FEB-2022,1,24133,24948,22729,3336,6527,0,13080,0,93,-122,-365,855,272,504,909,693
01-FEB-2022,2,24546,25319,23211,3499,6527,0,13080,0,46,-127,-413,853,271,504,912,693
01-FEB-2022,3,24265,25856,22957,3608,6527,0,13080,0,816,-175,-139,965,272,504,545,693
01-FEB-2022,4,23474,25586,22345,3716,6527,0,13080,0,1335,-177,-133,966,272,504,530,693
01-FEB-2022,5,22828,25167,21740,3843,6527,0,13080,0,1408,-331,-606,561,272,504,600,693
01-FEB-2022,6,22483,25020,21385,3969,6527,0,13080,0,1601,-336,-645,495,272,504,597,693
01-FEB-2022,7,21961,24443,20881,4040,6527,0,13080,0,1401,-481,-880,136,271,504,74,693
01-FEB-2022,8,21664,24325,20622,4111,6527,0,13080,0,1574,-487,-899,134,272,504,45,684
01-FEB-2022,9,21525,24581,20513,4138,6527,0,13080,0,1567,-460,-1009,163,272,504,-429,572
01-FEB-2022,10,21655,24645,20630,4164,6527,0,13080,0,1483,-459,-1014,164,272,504,-448,567
01-FEB-2022,11,22312,24607,21239,4181,6527,0,13080,0,1036,-495,-922,-97,271,504,-67,679
01-FEB-2022,12,23397,25350,22202,4198,6527,0,13080,0,702,-496,-912,-104,271,504,-51,693
01-FEB-2022,13,26138,27222,24770,4222,6527,0,13080,0,59,-425,-794,406,272,504,186,693
01-FEB-2022,14,28830,29869,27270,4245,6527,0,13080,0,15,-424,-774,461,272,504,196,693
01-FEB-2022,15,31952,32852,30059,4250,6527,0,13080,0,84,-216,-357,559,272,504,296,693
01-FEB-2022,16,33556,34376,31492,4254,6527,6,13080,0,12,-208,-319,559,272,504,305,693
01-FEB-2022,17,34737,35449,32566,4293,6527,155,13080,0,12,-100,4,314,272,504,838,693
01-FEB-2022,18,35015,35720,32821,4332,6527,538,13080,0,12,-93,45,292,272,501,864,693
01-FEB-2022,19,35539,36151,33287,4405,6527,1130,13080,0,12,375,728,669,272,401,776,693
01-FEB-2022,20,34997,35609,32661,4478,6527,1760,13080,0,12,402,760,715,272,355,772,693
01-FEB-2022,21,33992,34604,31673,4517,6527,2510,13080,0,12,254,638,802,272,243,536,693
01-FEB-2022,22,33419,34032,31127,4556,6527,3240,13080,0,13,248,631,815,272,150,528,693
01-FEB-2022,23,32845,33456,30572,4603,6527,3800,13080,0,11,56,381,1040,272,171,782,693
01-FEB-2022,24,32201,32811,29907,4649,6527,4030,13080,0,10,51,364,1040,272,147,791,693
01-FEB-2022,25,32131,32865,29797,4675,6527,4030,13080,0,134,240,387,938,272,44,807,693
01-FEB-2022,26,31900,32783,29559,4700,6527,4300,13080,0,283,249,385,937,247,0,807,693
01-FEB-2022,27,31802,32871,29417,4699,6527,3930,13080,0,469,148,275,849,272,0,993,693
01-FEB-2022,28,31784,32931,29431,4697,6527,3400,13080,0,547,144,280,836,229,0,999,693
01-FEB-2022,29,32243,33630,29954,4687,6527,2600,13080,0,787,380,721,622,197,0,999,693
01-FEB-2022,30,32596,33914,30339,4677,6527,1930,13080,0,718,389,743,621,207,0,999,693
01-FEB-2022,31,33200,33986,30941,4592,6527,1290,13080,0,186,123,411,936,124,0,927,693
01-FEB-2022,32,34296,34918,32013,4507,6527,788,13080,0,12,113,396,971,238,0,924,693
01-FEB-2022,33,35414,36035,33030,4363,6527,297,13080,0,21,213,669,1037,271,61,1016,693
01-FEB-2022,34,36983,37598,34406,4218,6527,34,13080,0,15,217,693,1041,269,161,1019,693
01-FEB-2022,35,39278,39880,36458,4153,6527,1,13080,0,2,347,854,1053,250,46,1019,693
01-FEB-2022,36,40234,40835,37310,4088,6527,0,13080,0,1,352,859,1054,271,46,1019,693
01-FEB-2022,37,39793,40394,36939,3962,6527,0,13080,0,1,195,640,1054,271,0,1019,693
01-FEB-2022,38,38972,39576,36175,3835,6527,0,13080,0,4,190,627,1054,218,13,1019,693
01-FEB-2022,39,38155,38765,35427,3679,6527,0,13080,0,10,418,711,1055,268,107,1019,693
01-FEB-2022,40,37041,37649,34379,3522,6527,0,13080,0,8,427,716,1054,272,19,1019,693
01-FEB-2022,41,35794,36403,33137,3349,6527,0,13080,0,9,250,690,1056,237,88,942,693
01-FEB-2022,42,34268,34876,31638,3175,6527,0,13080,0,8,244,694,1055,166,241,939,693
01-FEB-2022,43,32590,33197,30072,3051,6527,0,13080,0,7,59,897,1055,277,391,887,693
01-FEB-2022,44,30491,31099,28171,2926,6527,0,13080,0,8,52,902,1056,293,475,884,693
01-FEB-2022,45,28753,29445,26481,2810,6527,0,13080,0,12,-80,601,1055,293,398,975,693
01-FEB-2022,46,27289,28021,25039,2694,6527,0,13080,0,46,-86,562,1054,293,327,978,693
01-FEB-2022,47,25667,26342,23474,2550,6527,0,13080,0,24,-51,-112,1047,225,221,998,693
01-FEB-2022,48,24585,25548,22396,2405,6527,0,13080,0,359,-4,-155,1055,154,69,999,693
02-FEB-2022,1,24810,25774,22601,2359,6527,0,13080,0,364,86,-13,1054,251,0,999,693
02-FEB-2022,2,25164,25923,22933,2312,6527,0,13080,0,159,88,8,1055,359,0,999,693
02-FEB-2022,3,25372,26501,23103,2230,6527,0,13080,0,529,284,410,1054,364,18,999,693
02-FEB-2022,4,24811,26567,22546,2147,6527,0,13080,0,1156,291,436,1054,343,0,999,693
02-FEB-2022,5,24191,26066,21976,2171,6527,0,13080,0,1275,428,388,1055,353,12,999,693
02-FEB-2022,6,23934,25774,21658,2194,6527,0,13080,0,1240,432,382,1054,274,0,999,693
02-FEB-2022,7,23701,25594,21381,2199,6527,0,13080,0,1293,330,301,1054,363,0,999,693
02-FEB-2022,8,23346,25231,20993,2204,6527,0,13080,0,1285,325,284,1056,277,0,999,693
02-FEB-2022,9,22941,24703,20641,2189,6527,0,13080,0,1157,-5,-127,1053,262,0,999,693
02-FEB-2022,10,23055,24546,20806,2173,6527,0,13080,0,839,-52,-177,1054,231,0,1000,693
02-FEB-2022,11,23594,24842,21336,2164,6527,0,13080,0,236,-412,-941,1055,364,0,999,693
02-FEB-2022,12,24923,25959,22552,2155,6527,0,13080,0,8,-428,-979,1055,341,0,999,693
02-FEB-2022,13,27921,29015,25275,2156,6527,1,13080,0,6,-488,-470,982,317,14,911,693
02-FEB-2022,14,30724,31824,27823,2156,6527,0,13080,0,10,-490,-438,979,389,109,908,693
02-FEB-2022,15,33708,34757,30606,2151,6527,1,13080,0,9,-440,-556,957,302,21,579,693
02-FEB-2022,16,34996,36038,31900,2145,6527,7,13080,0,5,-437,-566,955,155,0,567,693
02-FEB-2022,17,36191,36888,33000,2150,6527,104,13080,0,6,-40,-638,911,28,-51,926,693
02-FEB-2022,18,36455,37145,33201,2155,6527,415,13080,0,4,0,-642,912,-60,-26,940,693
02-FEB-2022,19,36992,37945,33682,2205,6527,745,13080,0,6,0,-599,1053,-219,-128,996,693
02-FEB-2022,20,36827,37906,33528,2254,6527,1070,13080,0,6,32,-601,1054,-372,-101,998,677
02-FEB-2022,21,36562,37631,33282,2288,6527,1310,13080,0,5,50,-795,1055,-455,-2,773,475
02-FEB-2022,22,36126,37232,32924,2321,6527,1580,13080,0,6,31,-810,1055,-455,-45,764,438
02-FEB-2022,23,35382,36884,32221,2344,6527,1840,13080,0,6,-353,-860,1055,-455,-88,802,27
02-FEB-2022,24,35301,36789,32173,2366,6527,1830,13080,0,5,-365,-844,1055,-455,-63,803,12
02-FEB-2022,25,35723,37019,32588,2369,6527,2000,13080,0,4,-95,-111,1054,-455,-142,992,421
02-FEB-2022,26,35690,36865,32579,2371,6527,2290,13080,0,6,-85,-58,1055,-455,-29,998,465
02-FEB-2022,27,35630,36774,32445,2342,6527,2090,13080,0,6,-121,45,1055,-417,0,885,667
02-FEB-2022,28,35414,36594,32298,2313,6527,2020,13080,0,4,-122,56,1053,-454,0,880,693
02-FEB-2022,29,35505,36515,32465,2247,6527,1680,13080,0,6,98,226,1055,-404,0,858,693
02-FEB-2022,30,35637,36701,32694,2181,6527,1360,13080,0,4,112,233,1054,-451,-9,852,693
02-FEB-2022,31,36060,37119,33081,2138,6527,958,13080,0,5,23,69,1030,-454,0,307,693
02-FEB-2022,32,36932,37988,33912,2094,6527,496,13080,0,8,5,52,1027,-448,0,286,693
02-FEB-2022,33,37664,38802,34578,2068,6527,189,13080,0,8,-102,-202,1020,-428,0,804,693
02-FEB-2022,34,39026,40088,35848,2042,6527,22,13080,0,7,-111,-202,1019,-331,-13,828,693
02-FEB-2022,35,41138,42309,37852,2057,6527,0,13080,0,3,354,407,1053,-430,-138,954,693
02-FEB-2022,36,41503,42820,38329,2072,6527,0,13080,0,1,376,443,1054,-455,-261,946,693
